readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
bbd03bbc-b3de-4f47-bdd5-38bd5e683ac1	unclassified	0	0	0	0	1195	1
7a353487-1135-45cf-9011-eac5ba178dac	unclassified	0	0	0	0	920	1
189ad385-0f9d-46cd-aac1-010785f8bb7d	unclassified	0	0	0	0	835	1
333ea515-0588-47a3-8011-75946ff9e1be	unclassified	0	0	0	0	1054	1
77f885f8-47f3-412c-96e4-1c9923c7f7f1	unclassified	0	0	0	0	542	1
e335ca07-6bed-4f77-b83b-7077f2990453	unclassified	0	0	0	0	382	1
363665c4-5714-4b8d-855a-d9d12e93f384	unclassified	0	0	0	0	1234	1
fd05f9ae-7533-4660-991f-8c1ce2f816ca	unclassified	0	0	0	0	1017	1
63fa6b4d-7218-421e-bbee-2698bec1f510	unclassified	0	0	0	0	251	1
1f560c57-22df-48f6-891c-667ff6aa42b0	unclassified	0	0	0	0	3648	1
2f274b62-b8cd-4852-b2a7-d3250e34757b	unclassified	0	0	0	0	1494	1
259c3804-a291-4c91-8ac1-3d046c06c985	unclassified	0	0	0	0	613	1
8a5cbfac-c797-4d55-b571-864a6baef41e	unclassified	0	0	0	0	2348	1
0417064a-0890-4349-8795-aa7712ae90f5	unclassified	0	0	0	0	225	1
f364917f-099e-4f56-b016-6d9ac3a2d97e	unclassified	0	0	0	0	1503	1
1f8de24b-95c5-4857-a7c2-57d832187af7	unclassified	0	0	0	0	2887	1
014be8fd-754a-4903-ad6a-1d23a5434a6e	unclassified	0	0	0	0	2653	1
0199a4ee-5b51-4341-998b-b16ad315b0e3	unclassified	0	0	0	0	1493	1
48710021-37fc-4ed3-b980-2bfaa1627bd0	unclassified	0	0	0	0	952	1
4139ced8-83ec-4923-8ea3-02eb62d3e3e5	unclassified	0	0	0	0	855	1
aa3ea177-32e8-4139-8fe1-862ad02611ab	unclassified	0	0	0	0	1051	1
237f4cff-8419-4c10-8a33-649bac9edd79	unclassified	0	0	0	0	1277	1
a2775eeb-bf7f-4dbd-916d-f5a5444ffa5a	unclassified	0	0	0	0	701	1
8ad7d146-2172-4c3e-b257-31645c57362f	unclassified	0	0	0	0	320	1
f2a8cfbf-35d1-43c7-b86c-ae198bc8bf13	unclassified	0	0	0	0	2810	1
188c973c-8be7-4a1c-a82e-c38e9d7f22ca	unclassified	0	0	0	0	1182	1
ed82746c-2d99-49f7-954f-d1d231fc40f6	unclassified	0	0	0	0	678	1
b2eee48b-941c-4056-97b8-8349f4cb28ba	unclassified	0	0	0	0	517	1
cb2aec4d-2645-401f-8fa2-d6d6682abfd8	unclassified	0	0	0	0	863	1
81359f55-6a0a-4b6a-ab80-e1942ecd8e1b	unclassified	0	0	0	0	2557	1
2766f631-e25c-48fe-a0fd-99cfa20c736c	unclassified	0	0	0	0	821	1
6d43c96e-243c-4083-878b-51864bb4c54b	unclassified	0	0	0	0	325	1
896e5860-ff92-4a09-b597-3ea1d88d5272	unclassified	0	0	0	0	772	1
9fcbd3aa-bf7f-4bfd-9cdb-5072ee87d022	unclassified	0	0	0	0	687	1
649c2561-eb43-403c-9c1d-873f4ca2460e	unclassified	0	0	0	0	814	1
7c03dca8-ce60-451a-8518-36eef3dcf469	NC_088599.1	1268659	81	0	24	1177	1
d5ac5e9c-f3d2-45b6-a83c-b44dfd949579	unclassified	0	0	0	0	1129	1
6d8c64c6-657a-45ec-9e14-4e716e445521	unclassified	0	0	0	0	406	1
7e14936c-9ec6-4911-909a-a48bb410f6e7	unclassified	0	0	0	0	1698	1
a01360ba-f903-4efa-bfbd-e009ea2e3bf9	unclassified	0	0	0	0	662	1
be6d3c54-c72d-4e20-ae7d-7059f14bb41b	unclassified	0	0	0	0	2872	1
